"opportunity_id","sales_agent","product","account","deal_stage","engage_date","close_date","close_value","sale_cycle_duration","manager","regional_office","team_id","series","sales_price","quarter","sales_variance","sales_variance_status"
"E8RP9FRW","Gladys Colclough","MG Special","dambase","Won","2016-12-07","2017-03-12",51.0,95,"Melvin Marxen","Central",4,"MG",55,1,-4,"Negative Variance"
"787IRG9Q","Hayden Neloms","MG Advanced","J-Texon","Won","2016-12-07","2017-03-03",3426.0,86,"Celia Rouche","West",2,"MG",3393,1,33,"Positive Variance"
"0TUS4NAC","Jonathan Berthelot","MG Special","Rangreen","Won","2016-12-07","2017-03-11",51.0,94,"Melvin Marxen","Central",4,"MG",55,1,-4,"Negative Variance"
"FAJTQMUM","Kami Bicknell","GTX Basic","Finjob","Won","2016-12-07","2017-03-20",564.0,103,"Summer Sewald","West",6,"GTX",550,1,14,"Positive Variance"
"TWF0J0DF","Cecily Lampkin","GTX Plus Pro","Isdom","Won","2016-12-08","2017-03-01",5882.0,83,"Dustin Brinkmann","Central",3,"GTX",5482,1,400,"Positive Variance"
"UQ14O415","Donn Cantrell","GTX Pro","Plussunin","Won","2016-12-08","2017-03-20",5059.0,102,"Rocco Neubert","East",5,"GTX",4821,1,238,"Positive Variance"
"BOJSLNDG","Kami Bicknell","MG Advanced","Singletechno","Won","2016-12-08","2017-03-11",3388.0,93,"Summer Sewald","West",6,"MG",3393,1,-5,"Negative Variance"
"DASMR0EK","Markita Hansen","GTX Plus Pro","Zoomit","Won","2016-12-08","2017-03-10",5410.0,92,"Celia Rouche","West",2,"GTX",5482,1,-72,"Negative Variance"
"A76M0OOH","Reed Clapper","GTX Plus Basic","Zathunicon","Won","2016-12-08","2017-03-28",978.0,110,"Rocco Neubert","East",5,"GTX",1096,1,-118,"Negative Variance"
"E1VKE2PH","Vicki Laflamme","MG Special","Scotfind","Won","2016-12-08","2017-03-26",54.0,108,"Celia Rouche","West",2,"MG",55,1,-1,"Negative Variance"
"SKY95DVG","Anna Snelling","MG Special","Betatech","Lost","2016-12-09","2017-03-22",0.0,103,"Dustin Brinkmann","Central",3,"MG",55,1,-55,"Negative Variance"
"V5OK4V5I","Cassey Cress","GTX Basic","Bubba Gump","Won","2016-12-09","2017-03-14",549.0,95,"Rocco Neubert","East",5,"GTX",550,1,-1,"Negative Variance"
"GJ4L5HHN","Corliss Cosme","GTX Plus Basic","Mathtouch","Won","2016-12-09","2017-03-14",1034.0,95,"Cara Losch","East",1,"GTX",1096,1,-62,"Negative Variance"
"9R8JWY3J","Donn Cantrell","GTX Pro","Vehement Capital Partners","Won","2016-12-09","2017-03-03",4998.0,84,"Rocco Neubert","East",5,"GTX",4821,1,177,"Positive Variance"
"0EOFVU05","Donn Cantrell","MG Advanced","Ontomedia","Won","2016-12-09","2017-03-28",3421.0,109,"Rocco Neubert","East",5,"MG",3393,1,28,"Positive Variance"
"HNHOPL7M","Kary Hendrixson","GTX Plus Pro","Doncon","Won","2016-12-09","2017-03-04",5425.0,85,"Summer Sewald","West",6,"GTX",5482,1,-57,"Negative Variance"
"Y0NYI17R","Vicki Laflamme","MG Special","Dalttechnology","Won","2016-12-09","2017-03-15",55.0,96,"Celia Rouche","West",2,"MG",55,1,0,"Positive Variance"
"R4F4RGAL","Violet Mclelland","MG Advanced","Silis","Won","2016-12-09","2017-03-14",3558.0,95,"Cara Losch","East",1,"MG",3393,1,165,"Positive Variance"
"0ZHLQFGU","Kami Bicknell","GTX Pro","Blackzim","Won","2016-12-10","2017-03-22",4839.0,102,"Summer Sewald","West",6,"GTX",4821,1,18,"Positive Variance"
"40DPY158","Markita Hansen","MG Special","Hottechi","Won","2016-12-10","2017-03-25",47.0,105,"Celia Rouche","West",2,"MG",55,1,-8,"Negative Variance"
"DP9E525R","Maureen Marcano","GTX Plus Basic","Fasehatice","Won","2016-12-10","2017-03-24",1007.0,104,"Summer Sewald","West",6,"GTX",1096,1,-89,"Negative Variance"
"DBDUMQQK","Niesha Huffines","MG Special","Inity","Won","2016-12-10","2017-03-24",48.0,104,"Melvin Marxen","Central",4,"MG",55,1,-7,"Negative Variance"
"CNBN12RL","Versie Hillebrand","MG Special","Treequote","Won","2016-12-10","2017-03-07",49.0,87,"Dustin Brinkmann","Central",3,"MG",55,1,-6,"Negative Variance"
"OXL0YWEE","Violet Mclelland","GTX Basic","Mathtouch","Won","2016-12-10","2017-03-18",504.0,98,"Cara Losch","East",1,"GTX",550,1,-46,"Negative Variance"
"5CSSZJF4","Jonathan Berthelot","GTX Basic","Finhigh","Won","2016-12-11","2017-03-21",543.0,100,"Melvin Marxen","Central",4,"GTX",550,1,-7,"Negative Variance"
"0XG8TOJF","Kary Hendrixson","GTX Plus Pro","Fasehatice","Lost","2016-12-11","2017-03-18",0.0,97,"Summer Sewald","West",6,"GTX",5482,1,-5482,"Negative Variance"
"IIS0O91J","Kary Hendrixson","GTX Pro","Fasehatice","Won","2016-12-11","2017-03-28",5149.0,107,"Summer Sewald","West",6,"GTX",4821,1,328,"Positive Variance"
"2LP5SUR5","Lajuana Vencill","GTX Basic","Treequote","Lost","2016-12-11","2017-03-09",0.0,88,"Dustin Brinkmann","Central",3,"GTX",550,1,-550,"Negative Variance"
"PYZZ3IS6","Markita Hansen","GTX Plus Basic","Blackzim","Won","2016-12-11","2017-03-11",1043.0,90,"Celia Rouche","West",2,"GTX",1096,1,-53,"Negative Variance"
"5I4K5TQE","Cassey Cress","GTX Plus Pro","Sumace","Lost","2016-12-12","2017-03-09",0.0,87,"Rocco Neubert","East",5,"GTX",5482,1,-5482,"Negative Variance"
"RV3LPOYP","James Ascencio","GTX Basic","Condax","Won","2016-12-12","2017-03-29",437.0,107,"Summer Sewald","West",6,"GTX",550,1,-113,"Negative Variance"
"1HVNTEPV","Rosie Papadopoulos","GTX Pro","Kinnamplus","Won","2016-12-12","2017-03-11",4465.0,89,"Cara Losch","East",1,"GTX",4821,1,-356,"Negative Variance"
"LC85AQ1I","Vicki Laflamme","GTX Basic","Konex","Won","2016-12-12","2017-03-18",443.0,96,"Celia Rouche","West",2,"GTX",550,1,-107,"Negative Variance"
"TBV972NP","Violet Mclelland","MG Special","Sumace","Lost","2016-12-12","2017-03-23",0.0,101,"Cara Losch","East",1,"MG",55,1,-55,"Negative Variance"
"EJMX0EIJ","Darcel Schlecht","GTX Plus Pro","Betatech","Won","2016-12-13","2017-03-20",4278.0,97,"Melvin Marxen","Central",4,"GTX",5482,1,-1204,"Negative Variance"
"VR9NYBOV","Garret Kinder","MG Special","Kinnamplus","Won","2016-12-13","2017-03-06",41.0,83,"Cara Losch","East",1,"MG",55,1,-14,"Negative Variance"
"3U25FK08","Jonathan Berthelot","GTX Basic","Isdom","Won","2016-12-13","2017-03-28",519.0,105,"Melvin Marxen","Central",4,"GTX",550,1,-31,"Negative Variance"
"CRLK4Z1P","Maureen Marcano","GTX Basic","Kan-code","Won","2016-12-13","2017-03-04",524.0,81,"Summer Sewald","West",6,"GTX",550,1,-26,"Negative Variance"
"OGENAT0L","Zane Levy","GTX Basic","Singletechno","Won","2016-12-13","2017-03-27",552.0,104,"Summer Sewald","West",6,"GTX",550,1,2,"Positive Variance"
"F57JWIDF","Gladys Colclough","GTX Plus Basic","Konmatfix","Won","2016-12-14","2017-03-02",970.0,78,"Melvin Marxen","Central",4,"GTX",1096,1,-126,"Negative Variance"
"LF8JZ3Q5","Kary Hendrixson","GTX Plus Basic","Hatfan","Won","2016-12-14","2017-03-13",1046.0,89,"Summer Sewald","West",6,"GTX",1096,1,-50,"Negative Variance"
"MRGBSMQ5","Kary Hendrixson","GTX Plus Basic","Sunnamplex","Won","2016-12-14","2017-03-14",988.0,90,"Summer Sewald","West",6,"GTX",1096,1,-108,"Negative Variance"
"CBAV8ZJL","Lajuana Vencill","GTX Basic","Codehow","Won","2016-12-14","2017-03-22",547.0,98,"Dustin Brinkmann","Central",3,"GTX",550,1,-3,"Negative Variance"
"NN4DWBVN","Maureen Marcano","GTX Pro","Singletechno","Lost","2016-12-14","2017-03-04",0.0,80,"Summer Sewald","West",6,"GTX",4821,1,-4821,"Negative Variance"
"6JXHEZYK","Versie Hillebrand","MG Special","Isdom","Won","2016-12-14","2017-03-31",54.0,107,"Dustin Brinkmann","Central",3,"MG",55,1,-1,"Negative Variance"
"WDHNR2EI","Violet Mclelland","MG Special","Silis","Won","2016-12-14","2017-03-20",57.0,96,"Cara Losch","East",1,"MG",55,1,2,"Positive Variance"
"4K750D6F","Violet Mclelland","MG Special","Yearin","Won","2016-12-14","2017-03-18",55.0,94,"Cara Losch","East",1,"MG",55,1,0,"Positive Variance"
"94GI0ZJ7","Anna Snelling","GTX Plus Pro","Stanredtax","Won","2016-12-15","2017-03-15",5765.0,90,"Dustin Brinkmann","Central",3,"GTX",5482,1,283,"Positive Variance"
"TODG6DEK","Daniell Hammack","GTX Basic","Bioplex","Won","2016-12-15","2017-03-16",639.0,91,"Rocco Neubert","East",5,"GTX",550,1,89,"Positive Variance"
"G0ECB8FS","Kary Hendrixson","GTX Pro","Labdrill","Won","2016-12-15","2017-03-15",5100.0,90,"Summer Sewald","West",6,"GTX",4821,1,279,"Positive Variance"
"96MZYUY0","Vicki Laflamme","GTX Pro","Fasehatice","Won","2016-12-15","2017-03-07",4906.0,82,"Celia Rouche","West",2,"GTX",4821,1,85,"Positive Variance"
"JZOKHHWN","Donn Cantrell","GTX Plus Basic","Opentech","Won","2016-12-16","2017-03-07",1037.0,81,"Rocco Neubert","East",5,"GTX",1096,1,-59,"Negative Variance"
"EH6I67I0","James Ascencio","GTX Basic","Plexzap","Won","2016-12-16","2017-03-15",537.0,89,"Summer Sewald","West",6,"GTX",550,1,-13,"Negative Variance"
"JUUXF02Z","Kary Hendrixson","GTX Pro","Hatfan","Won","2016-12-16","2017-03-09",4694.0,83,"Summer Sewald","West",6,"GTX",4821,1,-127,"Negative Variance"
"OT87JDWO","Lajuana Vencill","GTX Basic","Konmatfix","Won","2016-12-16","2017-03-24",560.0,98,"Dustin Brinkmann","Central",3,"GTX",550,1,10,"Positive Variance"
"YHKT6YJ7","Moses Frase","GTX Basic","dambase","Won","2016-12-16","2017-03-13",589.0,87,"Dustin Brinkmann","Central",3,"GTX",550,1,39,"Positive Variance"
"H78I3TAY","Reed Clapper","GTX Basic","Mathtouch","Won","2016-12-16","2017-03-14",493.0,88,"Rocco Neubert","East",5,"GTX",550,1,-57,"Negative Variance"
"1ROC43JK","Versie Hillebrand","MG Special","Betatech","Won","2016-12-16","2017-03-08",50.0,82,"Dustin Brinkmann","Central",3,"MG",55,1,-5,"Negative Variance"
"LPZLQL48","Vicki Laflamme","GTX Basic","Y-corporation","Won","2016-12-16","2017-03-28",492.0,102,"Celia Rouche","West",2,"GTX",550,1,-58,"Negative Variance"
"3KR50X38","Corliss Cosme","GTX Plus Basic","Konex","Won","2016-12-17","2017-03-13",1255.0,86,"Cara Losch","East",1,"GTX",1096,1,159,"Positive Variance"
"Q3WLHRE9","Darcel Schlecht","GTX Basic","Statholdings","Won","2016-12-17","2017-03-04",463.0,77,"Melvin Marxen","Central",4,"GTX",550,1,-87,"Negative Variance"
"IX7UEOAP","Donn Cantrell","GTX Plus Basic","Initech","Lost","2016-12-17","2017-03-27",0.0,100,"Rocco Neubert","East",5,"GTX",1096,1,-1096,"Negative Variance"
"NQU62K1H","Donn Cantrell","GTX Basic","Zencorporation","Won","2016-12-17","2017-03-12",605.0,85,"Rocco Neubert","East",5,"GTX",550,1,55,"Positive Variance"
"NAQKOU0T","Hayden Neloms","GTX Plus Basic","Fasehatice","Won","2016-12-17","2017-03-20",1315.0,93,"Celia Rouche","West",2,"GTX",1096,1,219,"Positive Variance"
"I3V3GUAI","Lajuana Vencill","GTX Basic","Zumgoity","Won","2016-12-17","2017-03-02",559.0,75,"Dustin Brinkmann","Central",3,"GTX",550,1,9,"Positive Variance"
"PN4VJDXY","Moses Frase","GTX Basic","Rundofase","Won","2016-12-17","2017-03-28",557.0,101,"Dustin Brinkmann","Central",3,"GTX",550,1,7,"Positive Variance"
"K9D4DQ3R","Rosie Papadopoulos","MG Special","Vehement Capital Partners","Won","2016-12-17","2017-03-02",48.0,75,"Cara Losch","East",1,"MG",55,1,-7,"Negative Variance"
"9X6V79KE","Versie Hillebrand","GTX Plus Pro","Isdom","Won","2016-12-17","2017-03-25",6282.0,98,"Dustin Brinkmann","Central",3,"GTX",5482,1,800,"Positive Variance"
"W1KLFNE4","Anna Snelling","MG Advanced","Isdom","Won","2016-12-18","2017-03-02",3246.0,74,"Dustin Brinkmann","Central",3,"MG",3393,1,-147,"Negative Variance"
"GD2OCW12","Darcel Schlecht","GTX Basic","Finhigh","Won","2016-12-18","2017-03-14",514.0,86,"Melvin Marxen","Central",4,"GTX",550,1,-36,"Negative Variance"
"6XO4RYXK","Donn Cantrell","GTX Plus Basic","Silis","Won","2016-12-18","2017-03-15",1132.0,87,"Rocco Neubert","East",5,"GTX",1096,1,36,"Positive Variance"
"18Y7GRPW","Garret Kinder","GTX Plus Pro","Silis","Won","2016-12-18","2017-03-21",5918.0,93,"Cara Losch","East",1,"GTX",5482,1,436,"Positive Variance"
"127ZPLXQ","Kary Hendrixson","GTX Pro","Hottechi","Lost","2016-12-18","2017-03-18",0.0,90,"Summer Sewald","West",6,"GTX",4821,1,-4821,"Negative Variance"
"U07C2HEG","Maureen Marcano","MG Special","Kan-code","Lost","2016-12-18","2017-03-14",0.0,86,"Summer Sewald","West",6,"MG",55,1,-55,"Negative Variance"
"RNTOJ78L","Rosalina Dieter","MG Special","Hatfan","Lost","2016-12-18","2017-03-13",0.0,85,"Celia Rouche","West",2,"MG",55,1,-55,"Negative Variance"
"NLB4D5BQ","Versie Hillebrand","MG Advanced","Gogozoom","Won","2016-12-18","2017-03-24",2955.0,96,"Dustin Brinkmann","Central",3,"MG",3393,1,-438,"Negative Variance"
"FCFDJIEZ","Vicki Laflamme","GTX Pro","Fasehatice","Won","2016-12-18","2017-03-21",3742.0,93,"Celia Rouche","West",2,"GTX",4821,1,-1079,"Negative Variance"
"YZGDW4G1","Violet Mclelland","MG Special","Initech","Won","2016-12-18","2017-03-14",64.0,86,"Cara Losch","East",1,"MG",55,1,9,"Positive Variance"
"G8AO5FA2","Wilburn Farren","MG Advanced","Initech","Lost","2016-12-18","2017-03-27",0.0,99,"Cara Losch","East",1,"MG",3393,1,-3393,"Negative Variance"
"LXXW3TRW","Elease Gluck","GTX Plus Basic","Scotfind","Won","2016-12-19","2017-03-18",1164.0,89,"Celia Rouche","West",2,"GTX",1096,1,68,"Positive Variance"
"8KJ3H262","Elease Gluck","MG Special","Singletechno","Won","2016-12-19","2017-03-07",65.0,78,"Celia Rouche","West",2,"MG",55,1,10,"Positive Variance"
"88POGNEL","Gladys Colclough","GTX Plus Basic","Cancity","Lost","2016-12-19","2017-03-07",0.0,78,"Melvin Marxen","Central",4,"GTX",1096,1,-1096,"Negative Variance"
"UYP3NNU6","Kami Bicknell","GTX Basic","Groovestreet","Won","2016-12-19","2017-03-16",441.0,87,"Summer Sewald","West",6,"GTX",550,1,-109,"Negative Variance"
"S1V8684Y","Marty Freudenburg","GTX Plus Basic","Finhigh","Lost","2016-12-19","2017-03-12",0.0,83,"Melvin Marxen","Central",4,"GTX",1096,1,-1096,"Negative Variance"
"MOPWEMB5","Vicki Laflamme","GTX Pro","Hatfan","Won","2016-12-19","2017-03-16",4907.0,87,"Celia Rouche","West",2,"GTX",4821,1,86,"Positive Variance"
"L62MDI48","Anna Snelling","MG Advanced","Isdom","Lost","2016-12-20","2017-03-01",0.0,71,"Dustin Brinkmann","Central",3,"MG",3393,1,-3393,"Negative Variance"
"3EL8D4WO","Darcel Schlecht","MG Advanced","Codehow","Won","2016-12-20","2017-03-25",3269.0,95,"Melvin Marxen","Central",4,"MG",3393,1,-124,"Negative Variance"
"VOAN1NXG","Donn Cantrell","GTX Basic","Kinnamplus","Won","2016-12-20","2017-03-12",579.0,82,"Rocco Neubert","East",5,"GTX",550,1,29,"Positive Variance"
"ALW92XQL","Gladys Colclough","GTX Basic","Isdom","Lost","2016-12-20","2017-03-25",0.0,95,"Melvin Marxen","Central",4,"GTX",550,1,-550,"Negative Variance"
"TJ6ZA1M3","Kary Hendrixson","GTX Basic","Dalttechnology","Lost","2016-12-20","2017-03-07",0.0,77,"Summer Sewald","West",6,"GTX",550,1,-550,"Negative Variance"
"FKAFO8O9","Kary Hendrixson","MG Special","Xx-holding","Won","2016-12-20","2017-03-31",51.0,101,"Summer Sewald","West",6,"MG",55,1,-4,"Negative Variance"
"1XBC7M9F","Markita Hansen","MG Special","Faxquote","Won","2016-12-20","2017-03-08",64.0,78,"Celia Rouche","West",2,"MG",55,1,9,"Positive Variance"
"8IXBS90G","Rosie Papadopoulos","MG Special","Donware","Won","2016-12-20","2017-03-08",60.0,78,"Cara Losch","East",1,"MG",55,1,5,"Positive Variance"
"2X45BEOS","Cassey Cress","GTX Plus Basic","Ganjaflex","Won","2016-12-21","2017-03-27",1186.0,96,"Rocco Neubert","East",5,"GTX",1096,1,90,"Positive Variance"
"EQ8X0QTL","Corliss Cosme","MG Advanced","Yearin","Won","2016-12-21","2017-03-09",3577.0,78,"Cara Losch","East",1,"MG",3393,1,184,"Positive Variance"
"5QD53WHF","Daniell Hammack","GTX Plus Basic","Donquadtech","Won","2016-12-21","2017-03-07",1020.0,76,"Rocco Neubert","East",5,"GTX",1096,1,-76,"Negative Variance"
"79EABK3X","Hayden Neloms","MG Special","Zoomit","Won","2016-12-21","2017-03-23",53.0,92,"Celia Rouche","West",2,"MG",55,1,-2,"Negative Variance"
"2DKO9X1T","Jonathan Berthelot","GTX Basic","Rundofase","Lost","2016-12-21","2017-03-10",0.0,79,"Melvin Marxen","Central",4,"GTX",550,1,-550,"Negative Variance"
"IBDEQVBN","Kary Hendrixson","GTX Basic","Faxquote","Lost","2016-12-21","2017-03-28",0.0,97,"Summer Sewald","West",6,"GTX",550,1,-550,"Negative Variance"
"QZ3VV4C1","Kary Hendrixson","GTX Pro","Sunnamplex","Won","2016-12-21","2017-03-08",4719.0,77,"Summer Sewald","West",6,"GTX",4821,1,-102,"Negative Variance"
"62AK8UWX","Moses Frase","GTX Basic","Codehow","Won","2016-12-21","2017-03-22",546.0,91,"Dustin Brinkmann","Central",3,"GTX",550,1,-4,"Negative Variance"
"5QM4ORNT","Niesha Huffines","GTX Plus Basic","Domzoom","Won","2016-12-21","2017-03-21",1212.0,90,"Melvin Marxen","Central",4,"GTX",1096,1,116,"Positive Variance"
"S91N9YBL","Vicki Laflamme","GTX Basic","Sunnamplex","Lost","2016-12-21","2017-03-08",0.0,77,"Celia Rouche","West",2,"GTX",550,1,-550,"Negative Variance"
"44H0FJMH","Anna Snelling","GTX Plus Pro","Bioholding","Lost","2016-12-22","2017-03-27",0.0,95,"Dustin Brinkmann","Central",3,"GTX",5482,1,-5482,"Negative Variance"
"N5AZLQZR","Gladys Colclough","GTX Plus Pro","Dontechi","Won","2016-12-22","2017-03-14",5533.0,82,"Melvin Marxen","Central",4,"GTX",5482,1,51,"Positive Variance"
"4T295XQL","Kami Bicknell","MG Advanced","Finjob","Won","2016-12-22","2017-03-01",3295.0,69,"Summer Sewald","West",6,"MG",3393,1,-98,"Negative Variance"
"YFS5KLJJ","Rosalina Dieter","MG Special","Finjob","Won","2016-12-22","2017-03-31",45.0,99,"Celia Rouche","West",2,"MG",55,1,-10,"Negative Variance"
"S8GLKDB9","Violet Mclelland","MG Special","Bioplex","Won","2016-12-22","2017-03-04",56.0,72,"Cara Losch","East",1,"MG",55,1,1,"Positive Variance"
"01QKN578","Darcel Schlecht","GTX Pro","Funholding","Won","2016-12-23","2017-03-20",4247.0,87,"Melvin Marxen","Central",4,"GTX",4821,1,-574,"Negative Variance"
"M0JKP0HT","Gladys Colclough","MG Advanced","Isdom","Won","2016-12-23","2017-03-13",3440.0,80,"Melvin Marxen","Central",4,"MG",3393,1,47,"Positive Variance"
"ZC3KKSUK","James Ascencio","GTX Pro","Plexzap","Won","2016-12-23","2017-03-02",5040.0,69,"Summer Sewald","West",6,"GTX",4821,1,219,"Positive Variance"
"3X8VLQ5G","Jonathan Berthelot","GTX Basic","Cancity","Won","2016-12-23","2017-03-12",469.0,79,"Melvin Marxen","Central",4,"GTX",550,1,-81,"Negative Variance"
"EZLXL6GL","Moses Frase","MG Special","Isdom","Won","2016-12-23","2017-03-07",58.0,74,"Dustin Brinkmann","Central",3,"MG",55,1,3,"Positive Variance"
"R8PEL8V8","Cecily Lampkin","MG Advanced","Isdom","Won","2016-12-24","2017-03-16",2955.0,82,"Dustin Brinkmann","Central",3,"MG",3393,1,-438,"Negative Variance"
"L1R32S8H","Corliss Cosme","GTX Plus Pro","Condax","Won","2016-12-24","2017-03-26",5228.0,92,"Cara Losch","East",1,"GTX",5482,1,-254,"Negative Variance"
"J7N8J8NM","Darcel Schlecht","MG Advanced","Toughzap","Won","2016-12-24","2017-03-14",3358.0,80,"Melvin Marxen","Central",4,"MG",3393,1,-35,"Negative Variance"
"TO7PGVP1","Elease Gluck","GTX Plus Pro","Green-Plus","Lost","2016-12-24","2017-03-29",0.0,95,"Celia Rouche","West",2,"GTX",5482,1,-5482,"Negative Variance"
"A051G1B4","Jonathan Berthelot","GTX Basic","Codehow","Won","2016-12-24","2017-03-31",517.0,97,"Melvin Marxen","Central",4,"GTX",550,1,-33,"Negative Variance"
"NMDMM5YJ","Moses Frase","GTX Basic","Dontechi","Won","2016-12-24","2017-03-03",615.0,69,"Dustin Brinkmann","Central",3,"GTX",550,1,65,"Positive Variance"
"LWPJEV3U","Niesha Huffines","GTX Basic","Domzoom","Lost","2016-12-24","2017-03-10",0.0,76,"Melvin Marxen","Central",4,"GTX",550,1,-550,"Negative Variance"
"I93ZFHEM","Versie Hillebrand","MG Special","Condax","Won","2016-12-24","2017-03-08",62.0,74,"Dustin Brinkmann","Central",3,"MG",55,1,7,"Positive Variance"
"B2VJCVBB","Darcel Schlecht","GTX Plus Pro","Isdom","Won","2016-12-25","2017-03-13",4711.0,78,"Melvin Marxen","Central",4,"GTX",5482,1,-771,"Negative Variance"
"F90O03ZH","Donn Cantrell","GTX Pro","Kinnamplus","Lost","2016-12-25","2017-03-23",0.0,88,"Rocco Neubert","East",5,"GTX",4821,1,-4821,"Negative Variance"
"PC78RLUX","Garret Kinder","GTX Basic","Yearin","Won","2016-12-25","2017-03-30",510.0,95,"Cara Losch","East",1,"GTX",550,1,-40,"Negative Variance"
"X6GL64T5","Gladys Colclough","GTX Pro","Warephase","Won","2016-12-25","2017-03-25",4891.0,90,"Melvin Marxen","Central",4,"GTX",4821,1,70,"Positive Variance"
"OWM3BPGW","Hayden Neloms","GTX Plus Basic","Green-Plus","Won","2016-12-25","2017-03-17",926.0,82,"Celia Rouche","West",2,"GTX",1096,1,-170,"Negative Variance"
"RP5PS9A5","Lajuana Vencill","MG Special","Betatech","Won","2016-12-25","2017-03-10",56.0,75,"Dustin Brinkmann","Central",3,"MG",55,1,1,"Positive Variance"
"F2PW7WP2","Violet Mclelland","MG Special","Ontomedia","Won","2016-12-25","2017-03-05",47.0,70,"Cara Losch","East",1,"MG",55,1,-8,"Negative Variance"
"GK8YD2XW","Darcel Schlecht","GTX Basic","Rangreen","Lost","2016-12-26","2017-03-23",0.0,87,"Melvin Marxen","Central",4,"GTX",550,1,-550,"Negative Variance"
"U4LRR9E9","James Ascencio","GTX Plus Pro","Nam-zim","Won","2016-12-26","2017-03-10",6490.0,74,"Summer Sewald","West",6,"GTX",5482,1,1008,"Positive Variance"
"9N55D1AH","Niesha Huffines","MG Advanced","Treequote","Won","2016-12-26","2017-03-02",3841.0,66,"Melvin Marxen","Central",4,"MG",3393,1,448,"Positive Variance"
"WI4PODA2","Kary Hendrixson","GTX Plus Pro","Faxquote","Won","2016-12-27","2017-03-15",5256.0,78,"Summer Sewald","West",6,"GTX",5482,1,-226,"Negative Variance"
"VF1V41RI","Markita Hansen","MG Special","Kan-code","Lost","2016-12-27","2017-03-28",0.0,91,"Celia Rouche","West",2,"MG",55,1,-55,"Negative Variance"
"1B4L7TNG","Markita Hansen","MG Advanced","Sonron","Lost","2016-12-27","2017-03-25",0.0,88,"Celia Rouche","West",2,"MG",3393,1,-3393,"Negative Variance"
"MZAN11FT","Anna Snelling","GTX Basic","Conecom","Won","2016-12-28","2017-03-01",625.0,63,"Dustin Brinkmann","Central",3,"GTX",550,1,75,"Positive Variance"
